"id";"impianto_id";"message";"service";"datetime"
"41167";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714643835, ""time_end"": 1714643955, ""doors_operations"": [{""time_start"": 1714643813.64882, ""time_end"": 1714643830.22446, ""duration"": 16.575639963150024, ""a_std_max_x"": 0.16466011129023525, ""a_std_max_y"": 0.10622424884563475, ""a_std_max_z"": 0.33034250291153083, ""floor"": 2.0}, {""time_start"": 1714643830.66246, ""time_end"": 1714643891.496, ""duration"": 60.833539962768555, ""a_std_max_x"": 0.07463837281251921, ""a_std_max_y"": 0.06148953447421575, ""a_std_max_z"": 0.18021124137223424, ""floor"": 2.0}]}, ""date"": ""Thu May 02 2024 07:59:30 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41163";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714643715, ""time_end"": 1714643835, ""doors_operations"": [{""time_start"": 1714643789.6537497, ""time_end"": 1714643794.9172597, ""duration"": 5.26350998878479, ""a_std_max_x"": 0.07603039379371997, ""a_std_max_y"": 0.06307375807512457, ""a_std_max_z"": 0.23440247509850398, ""floor"": 2.0}, {""time_start"": 1714643796.5835798, ""time_end"": 1714643800.7922199, ""duration"": 4.208640098571777, ""a_std_max_x"": 0.11427390457121273, ""a_std_max_y"": 0.055569482045218374, ""a_std_max_z"": 0.16667781341929627, ""floor"": 2.0}]}, ""date"": ""Thu May 02 2024 07:57:28 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41153";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714643235, ""time_end"": 1714643355, ""doors_operations"": [{""time_start"": 1714643212.0597, ""time_end"": 1714643217.1451497, ""duration"": 5.085449695587158, ""a_std_max_x"": 0.08290483901961505, ""a_std_max_y"": 0.05876639663406122, ""a_std_max_z"": 0.2311943501146164, ""floor"": 3.0}, {""time_start"": 1714643217.6708298, ""time_end"": 1714643223.81158, ""duration"": 6.140750169754028, ""a_std_max_x"": 0.07264084749145322, ""a_std_max_y"": 0.044050683608552216, ""a_std_max_z"": 0.16732167160256498, ""floor"": 3.0}, {""time_start"": 1714643245.2976599, ""time_end"": 1714643250.29662, ""duration"": 4.998960018157959, ""a_std_max_x"": 0.09870818822654374, ""a_std_max_y"": 0.05411893018431748, ""a_std_max_z"": 0.2486710726548009, ""floor"": -2.0}, {""time_start"": 1714643261.1715398, ""time_end"": 1714643267.0464997, ""duration"": 5.874959945678711, ""a_std_max_x"": 0.06327206805981934, ""a_std_max_y"": 0.04618172794461879, ""a_std_max_z"": 0.17383505144751574, ""floor"": -2.0}]}, ""date"": ""Thu May 02 2024 07:49:27 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41147";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714642995, ""time_end"": 1714643115, ""doors_operations"": [{""time_start"": 1714643003.9159799, ""time_end"": 1714643008.9149797, ""duration"": 4.998999834060669, ""a_std_max_x"": 0.0843826174465663, ""a_std_max_y"": 0.05404911406048253, ""a_std_max_z"": 0.2555721259258779, ""floor"": -2.0}, {""time_start"": 1714643010.0547397, ""time_end"": 1714643016.2804298, ""duration"": 6.225690126419067, ""a_std_max_x"": 0.07354685408524265, ""a_std_max_y"": 0.049602083970463326, ""a_std_max_z"": 0.1838235069334419, ""floor"": -2.0}, {""time_start"": 1714643034.08406, ""time_end"": 1714643039.0814297, ""duration"": 4.997369766235352, ""a_std_max_x"": 0.08460910573354304, ""a_std_max_y"": 0.052853759395753014, ""a_std_max_z"": 0.27163120185802686, ""floor"": 2.0}, {""time_start"": 1714643046.9757, ""time_end"": 1714643053.0258298, ""duration"": 6.0501298904418945, ""a_std_max_x"": 0.07677778971634183, ""a_std_max_y"": 0.061194225576663534, ""a_std_max_z"": 0.17554581886792844, ""floor"": 2.0}]}, ""date"": ""Thu May 02 2024 07:45:29 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41128";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714642155, ""time_end"": 1714642275, ""doors_operations"": [{""time_start"": 1714642146.0133798, ""time_end"": 1714642151.9768999, ""duration"": 5.963520050048828, ""a_std_max_x"": 0.08960414785405803, ""a_std_max_y"": 0.050878750911404154, ""a_std_max_z"": 0.15535890594408394, ""floor"": 2.0}]}, ""date"": ""Thu May 02 2024 07:31:28 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41122";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714642035, ""time_end"": 1714642155, ""doors_operations"": [{""time_start"": 1714642043.2469096, ""time_end"": 1714642048.1595798, ""duration"": 4.912670135498047, ""a_std_max_x"": 0.10598677917140917, ""a_std_max_y"": 0.05860267887558225, ""a_std_max_z"": 0.25035983530405437, ""floor"": -2}, {""time_start"": 1714642052.5423899, ""time_end"": 1714642058.5955398, ""duration"": 6.053149938583374, ""a_std_max_x"": 0.06252409368931017, ""a_std_max_y"": 0.047809553084260575, ""a_std_max_z"": 0.1672385202005947, ""floor"": -2}, {""time_start"": 1714642073.0658998, ""time_end"": 1714642079.2922199, ""duration"": 6.226320028305054, ""a_std_max_x"": 0.08754257827041709, ""a_std_max_y"": 0.06895125773722152, ""a_std_max_z"": 0.255659354942761, ""floor"": 1.0}, {""time_start"": 1714642087.53626, ""time_end"": 1714642093.76258, ""duration"": 6.226320028305054, ""a_std_max_x"": 0.07192058129428268, ""a_std_max_y"": 0.05221732026606945, ""a_std_max_z"": 0.16571319019319974, ""floor"": 1.0}, {""time_start"": 1714642110.1620598, ""time_end"": 1714642115.2486598, ""duration"": 5.086600065231323, ""a_std_max_x"": 0.10375799294609096, ""a_std_max_y"": 0.06273325895240901, ""a_std_max_z"": 0.24992771766278035, ""floor"": 1.0}, {""time_start"": 1714642116.3008199, ""time_end"": 1714642122.26434, ""duration"": 5.963520050048828, ""a_std_max_x"": 0.06478204669306512, ""a_std_max_y"": 0.06274477679852852, ""a_std_max_z"": 0.1748213800878985, ""floor"": 1.0}, {""time_start"": 1714642132.9640598, ""time_end"": 1714642138.1372597, ""duration"": 5.173199892044067, ""a_std_max_x"": 0.08527121260948096, ""a_std_max_y"": 0.0793701533893173, ""a_std_max_z"": 0.23180981741850498, ""floor"": 2.0}]}, ""date"": ""Thu May 02 2024 07:29:31 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41085";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714640115, ""time_end"": 1714640235, ""doors_operations"": [{""time_start"": 1714640156.9479399, ""time_end"": 1714640161.8583398, ""duration"": 4.910399913787842, ""a_std_max_x"": 0.11504708588358552, ""a_std_max_y"": 0.05885445983215213, ""a_std_max_z"": 0.2789956491306701, ""floor"": -1.0}, {""time_start"": 1714640163.1732998, ""time_end"": 1714640166.8572698, ""duration"": 3.6839699745178223, ""a_std_max_x"": 0.09741715018242562, ""a_std_max_y"": 0.03915886352154954, ""a_std_max_z"": 0.26701006305153707, ""floor"": -1.0}, {""time_start"": 1714640169.3130198, ""time_end"": 1714640175.5382698, ""duration"": 6.225250005722046, ""a_std_max_x"": 0.09595938555239975, ""a_std_max_y"": 0.05442274953591322, ""a_std_max_z"": 0.3932793143312335, ""floor"": -1.0}, {""time_start"": 1714640191.2370598, ""time_end"": 1714640197.9033399, ""duration"": 6.666280031204224, ""a_std_max_x"": 0.11033495196547975, ""a_std_max_y"": 0.06084402337511602, ""a_std_max_z"": 0.3435927355229952, ""floor"": -2}, {""time_start"": 1714640205.2675097, ""time_end"": 1714640211.40818, ""duration"": 6.140670299530029, ""a_std_max_x"": 0.07061278448658745, ""a_std_max_y"": 0.055250192755471585, ""a_std_max_z"": 0.16314750339014872, ""floor"": -2}]}, ""date"": ""Thu May 02 2024 06:57:27 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41056";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714638795, ""time_end"": 1714638915, ""doors_operations"": [{""time_start"": 1714638765.33018, ""time_end"": 1714638771.5575, ""duration"": 6.227319955825806, ""a_std_max_x"": 0.1176572572535279, ""a_std_max_y"": 0.03299061018914258, ""a_std_max_z"": 0.2800711188150655, ""floor"": 2.0}, {""time_start"": 1714638772.43446, ""time_end"": 1714638778.5722198, ""duration"": 6.1377599239349365, ""a_std_max_x"": 0.0635340127607561, ""a_std_max_y"": 0.05708913044873624, ""a_std_max_z"": 0.16692758107047395, ""floor"": 2.0}, {""time_start"": 1714638779.36158, ""time_end"": 1714638780.32614, ""duration"": 0.9645600318908691, ""a_std_max_x"": 0.017488300989752823, ""a_std_max_y"": 0.015965408466327907, ""a_std_max_z"": 0.06095138394463711, ""floor"": 2.0}, {""time_start"": 1714638792.86738, ""time_end"": 1714638800.4096599, ""duration"": 7.542279958724976, ""a_std_max_x"": 0.14454614241817812, ""a_std_max_y"": 0.08043336368996261, ""a_std_max_z"": 0.5439276797522536, ""floor"": -1.0}, {""time_start"": 1714638811.8964698, ""time_end"": 1714638817.6861, ""duration"": 5.789630174636841, ""a_std_max_x"": 0.06797802494136267, ""a_std_max_y"": 0.05432505258221016, ""a_std_max_z"": 0.19527164385170284, ""floor"": -1.0}]}, ""date"": ""Thu May 02 2024 06:35:30 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41053";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714638675, ""time_end"": 1714638795, ""doors_operations"": [{""time_start"": 1714638755.54163, ""time_end"": 1714638760.71762, ""duration"": 5.175989866256714, ""a_std_max_x"": 0.0957915421933724, ""a_std_max_y"": 0.05815666175649229, ""a_std_max_z"": 0.2805615621839567, ""floor"": 2.0}]}, ""date"": ""Thu May 02 2024 06:33:28 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"41014";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714636755, ""time_end"": 1714636875, ""doors_operations"": [{""time_start"": 1714636783.35614, ""time_end"": 1714636788.6179, ""duration"": 5.261759996414185, ""a_std_max_x"": 0.09427466601581742, ""a_std_max_y"": 0.04767841644406693, ""a_std_max_z"": 0.2663372374583356, ""floor"": 2.0}, {""time_start"": 1714636792.8258698, ""time_end"": 1714636798.87866, ""duration"": 6.05279016494751, ""a_std_max_x"": 0.07378390468089692, ""a_std_max_y"": 0.06326866709584394, ""a_std_max_z"": 0.16311486742357378, ""floor"": 2.0}, {""time_start"": 1714636813.17286, ""time_end"": 1714636818.43462, ""duration"": 5.261759996414185, ""a_std_max_x"": 0.09488812452168387, ""a_std_max_y"": 0.06308559531995596, ""a_std_max_z"": 0.25557323321340397, ""floor"": -1.0}, {""time_start"": 1714636829.39714, ""time_end"": 1714636835.18546, ""duration"": 5.788320064544678, ""a_std_max_x"": 0.0667474101705856, ""a_std_max_y"": 0.04741016556192649, ""a_std_max_z"": 0.1777588677108733, ""floor"": -1.0}]}, ""date"": ""Thu May 02 2024 06:01:29 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"40413";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714588035, ""time_end"": 1714588155, ""doors_operations"": [{""time_start"": 1714586252.36234, ""time_end"": 1714586253.1517, ""duration"": 0.7893600463867188, ""a_std_max_x"": 0.007510566721455348, ""a_std_max_y"": 0.007660732888985354, ""a_std_max_z"": 0.03136381499139018, ""floor"": 6}, {""time_start"": 1714586253.4144998, ""time_end"": 1714586254.64186, ""duration"": 1.2273602485656738, ""a_std_max_x"": 0.008176964086436278, ""a_std_max_y"": 0.008028349832807627, ""a_std_max_z"": 0.03176688610230466, ""floor"": 6}, {""time_start"": 1714586255.16842, ""time_end"": 1714586261.04434, ""duration"": 5.875919818878174, ""a_std_max_x"": 0.00855813261831367, ""a_std_max_y"": 0.007695064802468213, ""a_std_max_z"": 0.03353470203695308, ""floor"": 6}, {""time_start"": 1714586261.6575398, ""time_end"": 1714586264.72738, ""duration"": 3.0698401927948, ""a_std_max_x"": 0.008634533106006924, ""a_std_max_y"": 0.013075981361031856, ""a_std_max_z"": 0.04966070809514297, ""floor"": 6}, {""time_start"": 1714586267.0944998, ""time_end"": 1714586268.4980197, ""duration"": 1.403519868850708, ""a_std_max_x"": 0.00829463350458774, ""a_std_max_y"": 0.007642334506760511, ""a_std_max_z"": 0.03215016452150346, ""floor"": 6}, {""time_start"": 1714586268.6732197, ""time_end"": 1714586269.72538, ""duration"": 1.0521602630615234, ""a_std_max_x"": 0.007838207518088914, ""a_std_max_y"": 0.007605555373489244, ""a_std_max_z"": 0.03309059055467497, ""floor"": 6}, {""time_start"": 1714586272.09346, ""time_end"": 1714586274.4605799, ""duration"": 2.367119789123535, ""a_std_max_x"": 0.007972447447461511, ""a_std_max_y"": 0.008376106623375163, ""a_std_max_z"": 0.033558683910484666, ""floor"": 6}, {""time_start"": 1714586275.33754, ""time_end"": 1714586283.1415799, ""duration"": 7.80403995513916, ""a_std_max_x"": 0.008247237838484628, ""a_std_max_y"": 0.00787441146303978, ""a_std_max_z"": 0.03415043295078213, ""floor"": 6}, {""time_start"": 1714586284.01854, ""time_end"": 1714586285.68486, ""duration"": 1.6663200855255127, ""a_std_max_x"": 0.008770360760805765, ""a_std_max_y"": 0.007914590801438682, ""a_std_max_z"": 0.03452862720161487, ""floor"": 6}, {""time_start"": 1714586286.12286, ""time_end"": 1714586292.34918, ""duration"": 6.226320028305054, ""a_std_max_x"": 0.008408616131473454, ""a_std_max_y"": 0.00827435966328516, ""a_std_max_z"": 0.03577896172629511, ""floor"": 6}, {""time_start"": 1714586293.7517397, ""time_end"": 1714586296.5578198, ""duration"": 2.8060801029205322, ""a_std_max_x"": 0.00856747865515776, ""a_std_max_y"": 0.008461322606358233, ""a_std_max_z"": 0.03397068960880134, ""floor"": 6}, {""time_start"": 1714586298.04894, ""time_end"": 1714586300.06566, ""duration"": 2.0167200565338135, ""a_std_max_x"": 0.00855547977753904, ""a_std_max_y"": 0.008086497951719004, ""a_std_max_z"": 0.03276450529227382, ""floor"": 6}, {""time_start"": 1714586300.5922198, ""time_end"": 1714586301.6443799, ""duration"": 1.0521600246429443, ""a_std_max_x"": 0.008570511805244586, ""a_std_max_y"": 0.007735004400986864, ""a_std_max_z"": 0.030870401051343147, ""floor"": 6}, {""time_start"": 1714586303.1354997, ""time_end"": 1714586304.53806, ""duration"": 1.4025602340698242, ""a_std_max_x"": 0.007866931195887193, ""a_std_max_y"": 0.00792879689209713, ""a_std_max_z"": 0.03272296685844877, ""floor"": 6}, {""time_start"": 1714586306.5547798, ""time_end"": 1714586524.82458, ""duration"": 218.26980018615723, ""a_std_max_x"": 0.00958235796202465, ""a_std_max_y"": 0.008399549777621125, ""a_std_max_z"": 0.04486355971861725, ""floor"": 6}, {""time_start"": 1714586524.99978, ""time_end"": 1714586604.97646, ""duration"": 79.9766800403595, ""a_std_max_x"": 0.00911403666120462, ""a_std_max_y"": 0.008066145653488583, ""a_std_max_z"": 0.03685292982320628, ""floor"": 6}, {""time_start"": 1714586625.3195899, ""time_end"": 1714586629.3552198, ""duration"": 4.035629987716675, ""a_std_max_x"": 0.008147427374949837, ""a_std_max_y"": 0.007796211046950877, ""a_std_max_z"": 0.031768497422956926, ""floor"": 6}, {""time_start"": 1714586629.79418, ""time_end"": 1714586638.3000197, ""duration"": 8.505839824676514, ""a_std_max_x"": 0.009025962517139358, ""a_std_max_y"": 0.00783634815201733, ""a_std_max_z"": 0.03631203075844918, ""floor"": 6}, {""time_start"": 1714586673.2013, ""time_end"": 1714586675.04282, ""duration"": 1.841520071029663, ""a_std_max_x"": 0.008526612583588356, ""a_std_max_y"": 0.007446358498483197, ""a_std_max_z"": 0.03396052088290382, ""floor"": 6}, {""time_start"": 1714586703.9805398, ""time_end"": 1714586704.6822999, ""duration"": 0.7017600536346436, ""a_std_max_x"": 0.008198602297190357, ""a_std_max_y"": 0.007322825047180519, ""a_std_max_z"": 0.031070951649121846, ""floor"": 6}, {""time_start"": 1714586705.73446, ""time_end"": 1714586709.5050998, ""duration"": 3.770639657974243, ""a_std_max_x"": 0.0083635030531825, ""a_std_max_y"": 0.012684094358053713, ""a_std_max_z"": 0.05145565997262883, ""floor"": 6}, {""time_start"": 1714586735.9005399, ""time_end"": 1714586763.8747, ""duration"": 27.974160194396973, ""a_std_max_x"": 0.009487315412275946, ""a_std_max_y"": 0.008200744073038217, ""a_std_max_z"": 0.03919272846759703, ""floor"": 6}, {""time_start"": 1714586767.3825397, ""time_end"": 1714586772.7319, ""duration"": 5.349360227584839, ""a_std_max_x"": 0.00873258738764807, ""a_std_max_y"": 0.00781682776366067, ""a_std_max_z"": 0.038080761816857905, ""floor"": 6}, {""time_start"": 1714586773.4327, ""time_end"": 1714586817.5425398, ""duration"": 44.10983991622925, ""a_std_max_x"": 0.009993168639987662, ""a_std_max_y"": 0.007846221350806912, ""a_std_max_z"": 0.047123736577201494, ""floor"": 6}, {""time_start"": 1714586824.82102, ""time_end"": 1714586825.5218198, ""duration"": 0.7007999420166016, ""a_std_max_x"": 0.008274917107267776, ""a_std_max_y"": 0.0075426376840701335, ""a_std_max_z"": 0.030930575427149963, ""floor"": 6}, {""time_start"": 1714586825.78558, ""time_end"": 1714586829.3810198, ""duration"": 3.595439910888672, ""a_std_max_x"": 0.008597934848593612, ""a_std_max_y"": 0.008066736884378416, ""a_std_max_z"": 0.031430881679381406, ""floor"": 6}, {""time_start"": 1714586834.2028198, ""time_end"": 1714586836.6584997, ""duration"": 2.4556798934936523, ""a_std_max_x"": 0.008334872818240819, ""a_std_max_y"": 0.007788718638996536, ""a_std_max_z"": 0.031700219351853375, ""floor"": 6}, {""time_start"": 1714586837.53546, ""time_end"": 1714586842.70866, ""duration"": 5.173199892044067, ""a_std_max_x"": 0.008640831415984207, ""a_std_max_y"": 0.0073517396800991475, ""a_std_max_z"": 0.03225456278015255, ""floor"": 6}, {""time_start"": 1714586842.8838599, ""time_end"": 1714586857.79218, ""duration"": 14.908320188522339, ""a_std_max_x"": 0.009298036297433834, ""a_std_max_y"": 0.007700714398295197, ""a_std_max_z"": 0.03818440379098929, ""floor"": 6}, {""time_start"": 1714586925.7532198, ""time_end"": 1714586933.64586, ""duration"": 7.892640113830566, ""a_std_max_x"": 0.00915155624035719, ""a_std_max_y"": 0.007449022786302113, ""a_std_max_z"": 0.03827084776123427, ""floor"": 6}, {""time_start"": 1714586944.51978, ""time_end"": 1714587181.3785398, ""duration"": 236.85875988006592, ""a_std_max_x"": 0.009952292435434015, ""a_std_max_y"": 0.008909703101018194, ""a_std_max_z"": 0.04443711340872774, ""floor"": 6}, {""time_start"": 1714587263.16, ""time_end"": 1714587520.75382, ""duration"": 257.5938198566437, ""a_std_max_x"": 0.009527415027959809, ""a_std_max_y"": 0.009380704319240133, ""a_std_max_z"": 0.04631017163154338, ""floor"": 6}, {""time_start"": 1714587522.5077398, ""time_end"": 1714587526.01558, ""duration"": 3.507840156555176, ""a_std_max_x"": 0.00933284247170888, ""a_std_max_y"": 0.008250455715204507, ""a_std_max_z"": 0.034894354236815, ""floor"": 6}, {""time_start"": 1714587982.552, ""time_end"": 1714588102.457, ""duration"": 119.90499997138977, ""a_std_max_x"": 0.00983673765449808, ""a_std_max_y"": 0.0092769318212865, ""a_std_max_z"": 0.04799405842904341, ""floor"": -1.0}, {""time_start"": 1714588111.0082598, ""time_end"": 1714588114.4284997, ""duration"": 3.4202399253845215, ""a_std_max_x"": 0.008310487596121399, ""a_std_max_y"": 0.007156757605227466, ""a_std_max_z"": 0.035444006711581794, ""floor"": -1.0}, {""time_start"": 1714588117.14598, ""time_end"": 1714588117.8477397, ""duration"": 0.7017598152160645, ""a_std_max_x"": 0.0072102094934800185, ""a_std_max_y"": 0.009374846122918945, ""a_std_max_z"": 0.03290059875022458, ""floor"": -1.0}]}, ""date"": ""Wed May 01 2024 16:29:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
"40394";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1714585995, ""time_end"": 1714586115, ""doors_operations"": [{""time_start"": 1714584399.05334, ""time_end"": 1714584401.3338199, ""duration"": 2.280479907989502, ""a_std_max_x"": 0.011099283328390306, ""a_std_max_y"": 0.024344453566147752, ""a_std_max_z"": 0.10074006044507186, ""floor"": 6}, {""time_start"": 1714584403.8771, ""time_end"": 1714584404.7524297, ""duration"": 0.8753297328948975, ""a_std_max_x"": 0.011766608558354291, ""a_std_max_y"": 0.017688002681363318, ""a_std_max_z"": 0.043223893050136304, ""floor"": 6}, {""time_start"": 1714584405.8049097, ""time_end"": 1714584408.6132998, ""duration"": 2.8083901405334473, ""a_std_max_x"": 0.011617357935369096, ""a_std_max_y"": 0.022674022171624893, ""a_std_max_z"": 0.0906639940800418, ""floor"": 6}, {""time_start"": 1714584411.3317797, ""time_end"": 1714584412.55914, ""duration"": 1.2273602485656738, ""a_std_max_x"": 0.011177905551224852, ""a_std_max_y"": 0.021317085012854932, ""a_std_max_z"": 0.0820948279225598, ""floor"": 6}, {""time_start"": 1714584414.75202, ""time_end"": 1714584417.11914, ""duration"": 2.3671200275421143, ""a_std_max_x"": 0.011676097627240579, ""a_std_max_y"": 0.019884685429710742, ""a_std_max_z"": 0.06628270569298912, ""floor"": 6}, {""time_start"": 1714584417.6457, ""time_end"": 1714584419.13586, ""duration"": 1.4901599884033203, ""a_std_max_x"": 0.010133898975352378, ""a_std_max_y"": 0.014659123963378306, ""a_std_max_z"": 0.03906590033351934, ""floor"": 6}, {""time_start"": 1714584420.6269798, ""time_end"": 1714584429.0449097, ""duration"": 8.417929887771606, ""a_std_max_x"": 0.010537613114735347, ""a_std_max_y"": 0.01568627382662285, ""a_std_max_z"": 0.043232414542510686, ""floor"": 6}, {""time_start"": 1714584429.9227898, ""time_end"": 1714584438.6927798, ""duration"": 8.769989967346191, ""a_std_max_x"": 0.011088118581129399, ""a_std_max_y"": 0.016224053329122357, ""a_std_max_z"": 0.0456819157113787, ""floor"": 6}, {""time_start"": 1714584439.4821398, ""time_end"": 1714584442.81382, ""duration"": 3.3316800594329834, ""a_std_max_x"": 0.009983936253722485, ""a_std_max_y"": 0.015849528413653193, ""a_std_max_z"": 0.042809203708158085, ""floor"": 6}, {""time_start"": 1714584443.69078, ""time_end"": 1714584453.4249399, ""duration"": 9.73415994644165, ""a_std_max_x"": 0.010792899643252307, ""a_std_max_y"": 0.014258033725479553, ""a_std_max_z"": 0.042980852208905615, ""floor"": 6}, {""time_start"": 1714584498.76414, ""time_end"": 1714584529.9833798, ""duration"": 31.219239950180054, ""a_std_max_x"": 0.010841788662604015, ""a_std_max_y"": 0.016594315526430134, ""a_std_max_z"": 0.046648647305234124, ""floor"": 6}, {""time_start"": 1714584531.7373, ""time_end"": 1714584551.1180599, ""duration"": 19.380759954452515, ""a_std_max_x"": 0.010808689246849214, ""a_std_max_y"": 0.0174972846108734, ""a_std_max_z"": 0.04732958680771972, ""floor"": 6}, {""time_start"": 1714586000.6348197, ""time_end"": 1714586041.06066, ""duration"": 40.42584013938904, ""a_std_max_x"": 0.010926191675020623, ""a_std_max_y"": 0.012716671279411578, ""a_std_max_z"": 0.05788620865209523, ""floor"": 6}, {""time_start"": 1714586042.11282, ""time_end"": 1714586044.5684998, ""duration"": 2.4556798934936523, ""a_std_max_x"": 0.00878919246705518, ""a_std_max_y"": 0.013974709669338439, ""a_std_max_z"": 0.05287929708693063, ""floor"": 6}, {""time_start"": 1714586052.72394, ""time_end"": 1714586058.3360999, ""duration"": 5.612159967422485, ""a_std_max_x"": 0.09402052758797232, ""a_std_max_y"": 0.06278429812806091, ""a_std_max_z"": 0.26328468279632233, ""floor"": 6}, {""time_start"": 1714586065.96594, ""time_end"": 1714586075.1735399, ""duration"": 9.207599878311157, ""a_std_max_x"": 0.03372563496290511, ""a_std_max_y"": 0.04519926864752687, ""a_std_max_z"": 0.1027922669117168, ""floor"": 6}]}, ""date"": ""Wed May 01 2024 15:55:54 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-03 14:40:45,165072"
